ticker|headline|date|eventRet|Close
NFLX|Netflix (NASDAQ:NFLX) sees continued strength, +4.1% premarket, following continued reports discussing M&A speculation and potential partnerships. “With Verizon, [Reed] Hastings would get a lot broader  distribution and global reach,” one source says. Any of the major content companies - perhaps except Time  Warner, which has its own HBO Go streaming service - also could want to hook up with NFLX.|2011-12-13|0.004951411914795867|10.30142879486084
NFLX|Netflix (NFLX -2.8%) shares slide after a report by Disclosure Insight, which includes a brief item that is apparently a reprint from Dec. 5, discussing whether Netflix is the subject of an undisclosed SEC investigation.|2011-12-14|-0.07527442524806705|10.148571014404297
ADBE|More on Adobe's (NASDAQ:ADBE) FQ4 report: Deferred revenue rose 10% Q/Q to $531.7M. The company expects FQ1 revenue of $1.025B-$1.075B and EPS of $0.54-$0.59. While the figures are in-line with a consensus of $1.05B and $0.58, they're going over well with investors rattled by recent weakness. Guidance for FY12 (ends Nov. '12) is being reaffirmed. ADBE +3% AH. (PR)|2011-12-15|0.04608337602355583|26.459999084472656
ADBE|Investors heartened by Adobe's (ADBE +6.5%) FQ4 beat and better-than-feared FQ1 guidance are bidding shares higher. The graphics/publishing software giant used its earnings call to trumpet its embrace of subscription-based software, and note a cloud version of its flagship Creative Suite will arrive in FQ2. Adobe also disclosed it paid $400M to acquire online advertising startup Efficient Frontier.|2011-12-16|0.03902910433193818|28.200000762939453
AAPL|"Apple (AAPL +2.9%) rises on its patent victory, but would-be loser Google (GOOG +1.3%) also moves up, and analysts are mindful that AAPL didn’t get all it wanted as far as specific claims. The ruling is a “small dent against Android in the grand scheme of the smartphone patent wars,"" RBC writes; it ""won’t disrupt at all... HTC’s and Android’s business,"" Sanford Bernstein says."|2011-12-20|0.040335056306015415|12.002889633178711
NFLX|Netflix (NASDAQ:NFLX) gains 1.9% after striking a deal with the BBC to include its shows in Netflix's streaming service for the U.K. and Ireland. The service, which will also feature content from Lionsgate and MGM, is set to launch early next year.|2011-12-20|0.019027436787611873|10.199999809265137
AMZN|Whole Foods Market (WFM) -1.2% premarket after filing a registration statement announcing affiliates of PE|2011-12-21|-0.0001312591161076737|8.717499732971191
MSFT|"Sohu.com (SOHU +4.4%) trades higher after forming a ""strategic partnership"" with Taiwan's Asus, in which Sohu's online video content will be integrated with Asus' PCs and tablets. In November, Sohu struck a deal to have its video content used by MSN China (NASDAQ:MSFT) on its site."|2011-12-22|9.217005749173612e-05|20.600139617919922
AAPL|The week was good to Apple (AAPL +1.2%), which closed back above $400 today for the first time since Nov. 8. But the stock has gained little ground in its running battle with Exxon Mobil (XOM +1.1%) for the market cap championship, as the rise in crude prices has pushed the oil giant a similar ~6% this week. The latest market cap score:|2011-12-23|0.025224437485265705|12.22661018371582
AMZN|"Amazon (NASDAQ:AMZN) proclaims 2011 ""the best holiday ever for the Kindle family,"" with sales of more than 1M of the devices/week throughout December, led by the new ""Fire."" The company also notes the success of its Direct Publishing program, with the #1 and #4 best-sellers on Kindle both published independently by their authors. Shares -2.7% premarket as Heather Bellini warns on the company's Q4 revenue."|2011-12-29|-0.01804594607998078|8.692999839782715
WMT|Netherland's largest pension fund, Algemeen Burgerlijk, or ABP, says it has divested of its stakes in Wal-Mart (WMT +1.2%) and PetroChina (PTR +5.4%) and blacklisted both companies because of their non-compliance with UN|2012-01-03|-0.004572683116997656|46.61940383911133
NFLX|Netflix (NFLX +11.4%), which soared today after releasing encouraging streaming data, drops 1.5% AH after Verizon (NYSE:VZ) states at a Citi conference it has no interest in acquiring a streaming services provider. A rumor had previously surfaced that Verizon was eying Netflix. (also)|2012-01-04|0.14192907555913414|11.492856979370117
MSFT|"Nomura's Stuart Jeffrey doesn't place much credence in a rumor that Microsoft (MSFT +0.8%) might buy Nokia's (NOK +7%) smartphone operations. He thinks a deal only would fetch $6B-$7B, less than rival Samsung's total value. Such a move also would raise ""significant"" credibility issues if NOK were to go back to its Symbian software after selling the smartphone business."|2012-01-05|0.049287743392418815|22.092662811279297
NFLX|"Netflix (NFLX +6.9%) shares are soaring, making it not only the best performing stock in the S&P 500 today but for the year so far, up 22%-plus on no news. The stock that had been ""the plaything of momentum traders"" last  year apparently has resumed its old role, Mark Gongloff cracks."|2012-01-06|0.21164284230616615|12.327142715454102
GOOG|"Wall Street is starting to worry about Google (GOOG -4.1%) becoming hitched to a lemon after Motorola Mobility's (MMI -0.7%) Q4 warning reflects difficult competition among mobile device makers. Yes, acquiring MMI's patents is the ""least bad"" way  to counter Apple and Microsoft, Cowen's Jim Friedland says, but ""unfortunately, the patents are saddled with MMI's poorly  performing handset business."""|2012-01-09|-0.054947920047418886|15.503389358520508
NFLX|"Despite Netflix (NFLX +8.2%) rising over 30% already this year, Whitney Tilson reckons the stock ""should go crazy to the upside."" Tilson gives four reasons: the Street overreacted to the downside; Netflix is an easy acquisition for large players; its new services in the U.K. and Ireland; and U.S. subscriber growth is growing again."|2012-01-09|0.20200179773658844|14.025713920593262
NFLX|Netflix (NFLX +2.9%) continues its recent rally after announcing the launch of its streaming service for the U.K. and Ireland. The company is offering the service for £5.99/month in the U.K and €6.99/month in Ireland, and has established a long list of content partners. However, concerns exist about Netflix's licensing costs, as well as competition from Amazon's (NASDAQ:AMZN) Lovefilm subsidiary.|2012-01-09|0.20200179773658844|14.025713920593262
TSLA|Tesla Motors (TSLA -19.3%) rises 6.6% AH, rebounding a bit from the bloodletting it saw after it was reported its chief engineer and vehicle/chassis engineering chief are leaving. Given that Tesla lacks the scale of larger automakers, the quality of its engineering (responsible for the exceptional range of its electric cars) is crucial to its ability to carve out a niche.|2012-01-13|-0.02538747656421525|1.519333004951477
NFLX|Netflix (NFLX +2.4%) enjoys a boost after B. Riley reiterates its Buy rating, saying investors should hold on to their shares until after the company's Q4 conference call on Jan. 25. Netflix's customer base appears to be stabilizing, Riley says. which should reassure  investors that the company is holding its own against the competition.|2012-01-13|0.02780218958459879|13.482856750488281
TSLA|Tesla Motors (TSLA -10.2%) plummets after 2 executives leave ahead of the mid-year debut of the company's latest car. Blue Phoenix's John Licata says one of the departing execs is the firm's chief engineer.|2012-01-13|-0.02538747656421525|1.519333004951477
JPM|JPMorgan's (JPM -4%) so-so Q4 prompts analysts to predict shares will drift after popping higher to open the new year. Nomura is typical:|2012-01-13|-0.04817249468109852|26.039409637451172
JPM|Shares of big U.S. banks are lower before the bell on the heels of JPMorgan’s (NYSE:JPM) Q4 report  showing a 23% drop in earnings. Shares in the four biggest banks jumped in the year's first trading sessions, but whether such optimism was justified will be tested: JPM -3%, BAC -2.5%, C -2%, WFC -1.2%. (also)|2012-01-13|-0.04817249468109852|26.039409637451172
JPM|All of the TBTF banks are lower premarket in concert with JPMorgan (JPM -2.9%). Of note is Goldman Sachs (GS -1.7%). Unless the cause of the sharp drop (39%) in JPMorgan's investment banking fees was a loss of business to competitors, the slowdown in this line of work may not bode well for Goldman.|2012-01-13|-0.04817249468109852|26.039409637451172
JPM|"Jamie Dimon on JPMorgan (NYSE:JPM) earnings: He labels returns on TCE in Q4 of 11% as ""modestly disappointing,"" but the full year number of 15% ""reasonable, given the environment."" He points to improving credit quality, with Q4 net charge-offs of $2.9B off 43% Y/Y, and nonperforming assets down 33% Y/Y. Shares -2.4% premarket."|2012-01-13|-0.04817249468109852|26.039409637451172
JPM|More on JPMorgan (NYSE:JPM): Fixed income revenue was $2.5B, off 13% from last quarter. Investment banking fees were $1.1B, off 39%. Mortgage loan originations were $38.6B, off 24% Y/Y and 5% Q/Q. Shares -2.3% premarket.|2012-01-13|-0.04817249468109852|26.039409637451172
AMZN|Whole Foods (WFM +3.7%) is outperforming thanks to an upgrade to Buy from Cleveland Research; the firm's checks (like Jefferies' recent checks) indicate a strong holiday season and improving trends. Meanwhile, Matt Andrejczak is singing the praises of co-CEOs John Mackey and Walter Robb, noting their efforts to make Whole Foods' offerings more price-competitive.|2012-01-17|0.07514000474047888|9.083000183105469
TSLA|"Tesla Motors (TSLA +17.4%) is ripe for a buying opportunity after Friday's stock rout following the departure of two senior engineers, at least two analysts say. Goldman upgrades shares to Buy from Neutral, arguing Friday's selloff was overdone, and J.P. Morgan believes ""the Model S is too far along in its development for these events to cause any major delay/quality issues."""|2012-01-17|-0.01820099337545078|1.773332953453064
AMZN|Amazon's (AMZN +2.4%) Kindle Fire might be more profitable than expected, RBC|2012-01-18|0.08743306472051349|9.472000122070312
GOOG|During its earnings call, Google (NASDAQ:GOOG) attributes the decline in its cost-per-click, partly responsible for its Q4 miss, to forex issues and unnamed changes it's made to increase its paid clicks. The company also says its display ad business is now on a $5B run rate (up from $2.5B in Oct. '10), and that 250M Android devices have been activated (up from 200M in November). GOOG -8.7% AH. (webcast)|2012-01-19|-0.06636366715304687|15.92954158782959
MSFT|More on Microsoft: Results hurt by 6% Y/Y decline in Windows revenue (2% increase in FQ1). However, Server & Tools revenue rose 11%|2012-01-19|0.051585468463572814|22.443857192993164
GOOG|More on Google: International revenue fell to 53% of total from 55% in Q3, a decline that suggests European weakness played a large role in the shortfall. Paid clicks +34% Y/Y (+28% in Q3), but cost-per-click fell 8% Q/Q and Y/Y. 69% of revenue from Google sites, steady with Q3. Free cash flow was $2.97B, slightly below net income of $3.13B, thanks to capex of $951M (12% of revenue). GOOG -9.9% AH. (PR)|2012-01-19|-0.06636366715304687|15.92954158782959
GOOG|Google (NASDAQ:GOOG): Q4 EPS of $9.50 misses by $0.95. Revenue of $8.13B (25+% Y/Y) misses by $0.3B. Shares -9.1% AH. (PR)|2012-01-19|-0.06636366715304687|15.92954158782959
NFLX|Contributing to Netflix's (NFLX +4.9%) rally may be an NPD report claiming the company's Q4 share of the disc rental market was 25%, and its share of the paid digital movie rental market was 55%. While down from Q3 levels, the figures might be soothing fears of massive Q4 share losses. NPD also claims Coinstar's (CSTR +1.7%) share of the disc rental market rose 1200 bps in 2011, to 37%.|2012-01-19|0.05913513805160775|14.779999732971191
NFLX|Class-action suits or not, Netflix (NFLX +5.7%) continues to rally ahead of next Wednesday's Q4 report, thanks to optimism about stabilizing subscriber levels and the company's U.K./Ireland launch. Shares are now up 50% YTD, and up 67% from their Nov. 30 low. 18.4% of Netflix's float was shorted as of Dec. 30; it's quite likely that figure is now lower.|2012-01-19|0.05913513805160775|14.779999732971191
NFLX|Netflix (NFLX -2.6%) gives back some of its recent gains following a critical note from Caris' David Miller. Miller thinks Netflix will guide for operating losses for at least the next 2 quarters during Wednesday's Q4 report, and remains concerned about the potential for higher licensing payments to EPIX. However, B. Riley's Eric Wold is lifting his PT to $125 on hopes of better-than-expected domestic subscriber growth.|2012-01-20|-0.04384379905579827|14.319999694824219
WMT|Technicians may take notice of Wal-Mart (NYSE:WMT), hitting a 52-week high of $61.23 and threatening to break out of a 10-year trading range. The shares hit just north of $62 right before Lehman in 2008, and a 10-year high of $63.75 in March 2002. After that, it's the all-time high of $67.37 on Christmas Eve 1999. (see also)|2012-01-20|0.01495864722985607|47.14486312866211
GOOG|Goldman and Baird join Jefferies in defending Google (GOOG -7.9%) following its Q4 miss (I, II); each notes the role forex issues (i.e. a weak euro) had on results, and Baird also points out Google's display and mobile businesses are outperforming. However, BGC is downgrading shares to Hold, believing they'll be range-bound until the summer while the company digests the MMI acquisition. (transcript)|2012-01-20|-0.07405431831814002|14.595044136047363
NFLX|"Piper Jaffray remains a believer in Netflix (NFLX -3.8%) ahead of its Q4 report this Wednesday, differing from other more gloomy assessments. Despite ""shooting itself in the foot,"" NFLX still has a significant lead in online subscription video, the firm says. ""Expectations have been reset and investors are becoming increasingly  comfortable that churn will stabilize and gross adds will return."""|2012-01-23|-0.10750202989858881|13.422857284545898
NFLX|Netflix (NASDAQ:NFLX) -1.8% premarket after Wedbush reiterates a Sell ahead of Wednesday's Q4 report. The firm expects a repeat of Netflix's Q3 disaster (I, II) to unfold, with solid Q4 results being overshadowed by guidance for heavy Q1 losses. Wedbush sees Netflix guiding for Q1 EPS of -$0.62, well below a -$0.29 consensus, and also sees 2012 consensus estimates falling by at least $1/share. (previously)|2012-01-23|-0.10750202989858881|13.422857284545898
AAPL|More on Apple (NASDAQ:AAPL): FQ1 gross margin was 44.7%, up 780 bps Q/Q and 620 bps Y/Y. Not counting Apple stores, Americas revenue +92% Y/Y, Europe +55%, Japan +148%, Asia-Pac +54% (delayed China iPhone launch). Retail revenue +58%, up from just 1% in FQ4. Ended quarter with $97.7B in cash and investments. AAPL has resumed trading, up 8.8%. (PR)|2012-01-24|0.06297782676893293|12.744379997253418
AAPL|More on Apple's (NASDAQ:AAPL) FQ1: 37.04M iPhones shipped vs. 30.2M consensus and 34M whisper number. 15.4M iPads vs. 13.2M consensus. 5.2M Macs vs. 5M consensus. 15.4M iPods vs. 15.5M consensus. Company guides for FQ2 revenue of $32.5B ($32B consensus) and EPS of $8.50 ($8.03 consensus), Apple to resume trading at 4:50 P.M. ET. (PR)|2012-01-24|0.06297782676893293|12.744379997253418
AAPL||2012-01-24|0.06297782676893293|12.744379997253418
GOOG|Google (GOOG -2%) underperformed the tech sector today on strong volume. Apple's (NASDAQ:AAPL) results, and the share gains they imply for iOS relative to Android, could be one reason why, though Google generates plenty of ad revenue from both platforms. Another factor could be the strong backlash to privacy changes announced yesterday, the second major controversy Google has ignited this month (previously).|2012-01-25|-0.029972556563575226|14.18408489227295
NFLX|More on Netflix: Its Q4 beat was mostly due to a 220K Q/Q increase in domestic streaming subs, beating guidance for a 1M-1.5M decline, and contributing to a division margin of 10.9%, above a forecast of 8%. Domestic DVD subs fell to 11.2M, near the high end of Netflix's guidance range. International streaming subs grew by 380K to 1.86M, and are expected to reach 2.5M-3.1M in Q1, though a Q1 loss of $108M-$118M is forecast for the division. NFLX +14.3% AH. (.pdf)|2012-01-25|0.2324892872648877|13.577142715454102
NFLX|More on Netflix's Q4: Company expects Q1 revenue of $842M-$877M vs. $847.8M consensus. Expects EPS of -$0.49 to -$0.16 vs. -$0.30 consensus. Sees domestic streaming net adds of 1.1M-1.9M for the quarter, but sees its domestic DVD subscriber base falling by 1.2M-1.8M. NFLX +13.1% AH. (.pdf)|2012-01-25|0.2324892872648877|13.577142715454102
NFLX|Netflix (NASDAQ:NFLX): Q4 EPS of $0.73 beats by $0.18. Revenue of  $876M (+47% Y/Y) beats by $18.1M. Shares +12.9% AH. (.pdf)|2012-01-25|0.2324892872648877|13.577142715454102
AAPL|Apple (AAPL +6.6%) supply chain stocks ride the rocket from its big quarter: Chipmakers TriQuint (TQNT +3.4%) and Broadcom (BRCM +1.3%), and semiconductor designer Avago (AVGO +0.6%). Not benefiting is Synchronoss Technologies (SNCR -1%), whom Apple uses as its activation and provisioning software for both in-store and online sales.|2012-01-25|0.04151676569120366|13.540125846862793
AAPL|"""Awe-inspiring,"" ""stellar,"" ""blowout"" and ""blockbuster,” are just some of the superlatives gushing from the keyboards of analysts following Apple's (NASDAQ:AAPL) jaw-dropping (and there's one from us) FQ1. MarketBeat rounds up the love-fest as Ticonderoga's sets a ""devilish"" price target of $666, while Hudson's is $700. Shares +6.2% to $446.56. (earlier:"|2012-01-25|0.04151676569120366|13.540125846862793
AAPL|Not a huge surprise following its earnings extravaganza, but Apple (NASDAQ:AAPL) shares hit new highs of $454.45. They're now +6.4% at $447.19, giving the company a market cap just shy of $417B and making it the most vauable in the U.S. once again. For reference, Exxon is worth $413B.|2012-01-25|0.04151676569120366|13.540125846862793
AAPL|"The new gold standard for Apple's (NASDAQ:AAPL) target price: $650, from Morgan Keegan and Cannacord after the company's blowout quarter. Keegan sees 15x its FY12 EPS estimate as reasonable given its expectation of ""substantial double-digit EPS  growth beyond 2012."" Cannacord eyes continued growth driven by new product introductions such as the iPad 3. AAPL +8.2% premarket, to $455. (earlier)"|2012-01-25|0.04151676569120366|13.540125846862793
NFLX|"Whitney Tilson, who reversed his bearish stance on Netflix (NFLX +21.7%) last fall after missing the stock’s huge drop, takes a victory lap after the stock’s spike following stronger-than-expected Q4 results. In a letter to his followers, he praises the ""complete turnaround"" in NFLX’s streaming video subscribers while ridiculing bears. J.C. Penney (JCP +17.2%) is lookin' good too."|2012-01-26|0.31328178763109404|16.572856903076172
NFLX|Netflix (NASDAQ:NFLX) may be streaming 22% ahead today following its Q4 results, but analysts from Pacific Crest, Morgan Stanley and Canaccord Genuity remain skeptical, particularly with Amazon and other rivals in the rear-view mirror. MarketBeat rounds up the reaction.|2012-01-26|0.31328178763109404|16.572856903076172
NFLX|"Netflix (NASDAQ:NFLX) shares are upgraded to Buy at Citigroup following better-than-expected Q4 results, with a target price raised to $130 from $80. The firm cites signs of stabilization, including growth of streaming subscribers, improved streaming profitability, and surveys indicating ""at-least stabilization in Netflix customer satisfaction  with no competitive erosion."" NFLX +19.4% premarket."|2012-01-26|0.31328178763109404|16.572856903076172
AAPL|In the wake of Apple's (NASDAQ:AAPL) blowout FQ1 figures, has the market fully discounted a strong outlook for iPhone sales? The post-earnings selloff seen in audio chipmaker Cirrus Logic (CRUS -6%), which rallied along with other iPhone suppliers on Tuesday, could be a canary in the coal mine. Though Cirrus' FQ4 revenue guidance range of $108M-$112M is above a prior forecast, it wasn't enough to please the Street.|2012-01-27|0.01422575526816039|13.558917999267578
AAPL|Investors may be a bit too bullish on the Nasdaq 100 (QQQ +0.2%) following the index’s recent rally to decade highs, as Tom McClellan suspects sentiment readings and a classic reversal signal suggest a significant pullback at hand. But sure enough, techs are leading an intraday rally that's trimming losses on the major indexes. AAPL +1.3%, DELL-OLD +1.8% and MSFT +1.1% lead the way.|2012-01-30|0.026430484974602875|13.73261833190918
NFLX|"Netflix (NFLX +1.6%) moves up on a down day for stocks, showing continued momentum after surging last week on  upbeat news on Q4 earnings. But B. Riley thinks the rally has run its course, cutting its rating to Neutral from Buy; while it's overall view of NFLX remains positive, it suggests investors wait for ""a more attractive entry point."""|2012-01-30|0.038614886262006154|17.91857147216797
AMZN|"Mentioned during Amazon's Q4 earnings call: The company ended Q4 with 56,200 employees, up 67% Y/Y. 17 fulfillment centers built in 2011, raising total to 69. Plans to keep up its aggressive investment pace. Video game revenue fell Y/Y. Company willing to buy back stock ""at the right value."" Still no details on Kindle Fire sales. AMZN -8.7% AH. (live blog) (webcast)"|2012-01-31|-0.08160561229854568|9.722000122070312
AMZN|More on Amazon's Q4: North American sales +37% Y/Y (44% in Q3). International sales +31% (44% in Q3). Merchandise sales +48%, media sales +15%. Operating cash flow was $4.27B ($3.48B in year-ago period). Kindle device unit sales +177% Y/Y. (no specifics on Kindle Fire) Operating margin was 1.4%, down from 3.8% in year-ago period. AMZN -8.1% AH. (PR)|2012-01-31|-0.08160561229854568|9.722000122070312
AMZN|Amazon.com (NASDAQ:AMZN) Q4 EPS of $0.38 beats by $0.19. Revenue of $17.43B (+35% Y/Y) misses by $780M. Expects Q1 revenue of $12B-$13.4B, largely below $13.4B consensus. Expects operating income of -$200M to $100M. Shares -8.5% AH. (PR)|2012-01-31|-0.08160561229854568|9.722000122070312
WMT|It's a 10-year high for Wal-Mart (WMT +1.9%) which takes out its September 2008 level of $62.41. The next stops are March 2002's $63.75 and the all-time high near $70 hit in late 1999.|2012-02-01|0.010482686349002068|48.04896926879883
AMZN|In spite of Amazon's (AMZN -8.6%) revenue weakness and selloff, e-commerce peers eBay (EBAY +2.3%) and Groupon (GRPN +3.6%) are actually outperforming the NASDAQ today. The gains could be evidence the Street believes Amazon's woes are company-specific and/or have much to do with a mix shift towards third-party retailers. (more on AMZN)|2012-02-01|-0.05253060615441929|8.972999572753906
AMZN|Amazon (AMZN -9.2%) remains sharply lower following its revenue miss and soft guidance. Stifel and Collins Stewart are worried a growing reliance on third-party retailers bears much responsibility for the top-line weakness, while Canaccord notes shipping and fulfillment costs again outgrew sales. So did hiring, which Barb Darrow thinks may have something to do with the needs of the web services business. (more) (transcript)|2012-02-01|-0.05253060615441929|8.972999572753906
NFLX|Netflix (NFLX +0.2%) shares stage a quick turnaround on heavy volume, apparently traced to a report  about the company's potential inclusion in Apple's (NASDAQ:AAPL) new TV following a Best Buy (NYSE:BBY) survey. Shares had been off sharply following news of a Coinstar-Verizon JV that could provide intense competition for NFLX later this year.|2012-02-06|0.03130195605985431|18.46428680419922
AAPL|HTC shares fall 5.2% on the Taipei exchange after the once-surging smartphone maker posts Q4 results that missed analyst estimates in spite of a November warning. Moreover, in further evidence of Apple (NASDAQ:AAPL) and Samsung's dominance of the high-end smartphone space, HTC forecasts Q1 revenue of $2.2B-$2.4B, below a $3B consensus. Competition from Chinese vendors could present another challenge.|2012-02-06|0.029826615419984215|14.064860343933105
NFLX|Netflix (NASDAQ:NFLX) take an immediate turn south after news of a Coinstar-Verizon JV hits and investors see the tie-up delivering some heated competition to the company later this year. Shares -3.1% premarket.|2012-02-06|0.03130195605985431|18.46428680419922
NFLX|Netflix (NFLX -2.6%) slumps after Amazon (NASDAQ:AMZN) announces its anticipated Prime Video deal with Viacom (VIA, VIAB). The deal adds over 2K titles from cable networks such as Nickelodeon, MTV, and Comedy Central, and boosts the size of Amazon's library to 15K (Netflix has 20K+). Ryan Lawler believes Prime Video now looks like a real competitor to Netflix, but thinks a standalone service is needed.|2012-02-08|-0.034166423236245524|17.71428680419922
MSFT|More on LinkedIn's Q4: Hiring Solutions (job postings) revenue +136% Y/Y, 50% of total revenue. Marketing Solutions (ads) +77%, 30% of total. Premium Subscriptions +87%, 20% of total. 67% of revenue from U.S., even with Q3. Registered users rose at least 14% Q/Q to over 150M. Sales & marketing spending +158% Y/Y to $53.2M (nearly a third of revenue). LNKD +4.5% AH. (PR)|2012-02-09|0.005027227401316892|24.55893898010254
MSFT|LinkedIn (LNKD): Q4 EPS of $0.12 beats by $0.05. Revenue of $167.7M (+105% Y/Y) beats by $8M. Expects Q1 revenue of $170M-$175M vs. $170.8M consensus. Expects 2012 revenue of $840M-$860M, better than $828.2M consensus. Shares +3.9% AH. (PR)|2012-02-09|0.005027227401316892|24.55893898010254
AAPL|There's Apple (NASDAQ:AAPL), and there's everything else. In a slightly red S&P 500, Apple's stock stands out (nearly) alone as a big gainer, +3.5%.|2012-02-09|0.051844313077061166|14.95003604888916
TSLA|Tesla Motors (TSLA -4.5%) sold off after the Street failed to be impressed by the unveiling (video) of its Model X crossover, gull-wing doors and all. The Model X, a niche product even within the luxury car market until vehicle charging stations become more widespread, won't enter production until 2013, and will carry a price tag between $50K and $75K.|2012-02-10|-0.012529764786724185|2.0733330249786377
MSFT|In spite of a lofty valuation, LinkedIn (LNKD +12.3%) is surging after posting strong Q4 results and 2012 guidance, as well as a healthy jump in registered users. Canaccord is impressed with the performance of the Hiring Solutions business, noting it added 1,870 corporate customers. During its earnings call, LinkedIn mentioned the strong uptake seen for its mobile apps, and said it would begin selling mobile ads soon.|2012-02-10|-0.002564198441247334|24.34343910217285
MSFT|U.S. retail video game hardware and software sales each fell 38% Y/Y in January, claims NPD, an ugly showing even after accounting for the ages of the major consoles, and likely further evidence of the impact made by mobile and social gaming. In December, the Y/Y declines were only 28% and 14%, respectively. The Xbox 360 (NASDAQ:MSFT) was again the top-selling home console; its 270K shipments gave it a 49% share. GME -2.3%.|2012-02-10|-0.002564198441247334|24.34343910217285
NFLX|Netflix (NFLX -3.2%) shares slide after the company late Friday announced a lawsuit settlement retroactively applied to its recently announced Q4 results. NFLX new EPS for the quarter is $0.66, it says in a year-end SEC filing; earlier, it had reported earnings of $0.73 on sales of $876M.|2012-02-13|-0.012396984238060682|16.899999618530273
AAPL|Apple (NASDAQ:AAPL) shares pass $500 for the first time in its history, rising 1.5% to $500.55. The company's now worth $466.28B, well above Exxon's $398.03B.|2012-02-13|0.03276063819105901|15.235896110534668
NFLX|Netflix (NFLX +4.2%) moves up on positive comments out of Credit Suisse today, saying its strong competitive position hasn't changed with the recent announcements by Verizon (VZ -0.9%) and Coinstar (CSTR -0.8%), or with Amazon.com's (AMZN -1.1%) streaming deal with Viacom (VIAB -0.9%).|2012-02-14|-0.013314383472924796|17.58142852783203
AMZN|Amazon's (NASDAQ:AMZN) Prime service has just 3-5M subscribers as of October, fewer than estimated, according to a Bloomberg report. The shares immediately dive nearly 3% on the news, before bouncing a bit. Analysts had estimated the current tally to be around 10M.|2012-02-14|-0.0046092311421725984|9.5649995803833
AAPL|Perhaps having something to do with the move in Apple (NASDAQ:AAPL) is chatter the Nasdaq could be rebalanced to cut the stock's influence. When this occurred in April 2011, Apple sold off (before taking flight again). There's also word Amazon China has pulled the iPad2 from sale due to the Proview trademark suit.|2012-02-15|-0.000370636898176957|15.08645248413086
AAPL|There's panic in the pits as the bottom drops out of Apple (AAPL -0.2%), the stock giving up a 3% session gain and now showing a rare red print. Not surprisingly, it has pulled the major indices down to session lows. DJIA -0.5%, Nasdaq +0.2%.|2012-02-15|-0.000370636898176957|15.08645248413086
AAPL|Apple (AAPL +2.6%) continues its march towards a $500B market cap after Tim Cook's remarks at a Goldman conference further boost hopes that a dividend and/or stock buyback will soon arrive. With surveys having shown Apple's investor base features a dearth of value investors, expectations are up that a dividend announcement will draw in a slew of first-time institutional buyers.|2012-02-15|-0.000370636898176957|15.08645248413086
MSFT|More on Microsoft (NASDAQ:MSFT): Bill Gates' divesting of shares necessitates the re-weighting, according to Morgan's Adam Holt. S&P calculations exclude shares held by insiders totaling over 10%. Once Gates' holdings drop below that level, his shares become part of the float, making an increased weighting necessary.|2012-02-16|0.0333745573414751|25.138391494750977
MSFT|Microsoft's (NASDAQ:MSFT) weighting in the S&P 500 will likely be increased, Morgan Stanley's Adam Holt has told clients, according to Bloomberg's Dina Bass. He expects the change - which would force index funds to up their holdings of Mister Softee - to take place in the fall. (earlier)|2012-02-16|0.0333745573414751|25.138391494750977
MSFT|Possibly helping Microsoft (MSFT +4.1%) make multi-year highs today are remarks from CFO Peter Klein at a Goldman conference (.doc). Klein suggested Microsoft might boost its dividend (current yield of 2.6%) should the tax situation for offshore cash change. He also claimed it will eventually be possible for older Windows apps to be rewritten for ARM-based (NASDAQ:ARMH) systems - a point of concern for developers.|2012-02-16|0.0333745573414751|25.138391494750977
MSFT|It's a multi-year breakout for Microsoft (MSFT +3.7%), trading at $31.19, its highest price going back to February 2008. The next stop on the charts is the $37 area, representing a 10-year high for the stock.|2012-02-16|0.0333745573414751|25.138391494750977
NFLX|Credit Suisse attempts triage on Netflix (NASDAQ:NFLX) - in a steep slide following the announcement of Comcast's VOD move - saying the impact will be limited as Comcast's service is only offered to existing subscribers. Netflix remains at the day's lows, -3.4%.|2012-02-21|-0.07960195079562071|16.77142906188965
WMT|Currently keeping the DJIA from crossing 13K is Wal-Mart (WMT -3.7%), which missed earnings (after excluding special items) and disappointed those who hoped for the company to being transitioning to higher margins. The conference call offers little solace as executives emphasize EDLP and warn of continued margin compression.|2012-02-21|-0.055951448875485976|46.41849899291992
GOOG|"Respondents to a poll at Android and Me are mostly positive on Google's (NASDAQ:GOOG) reported plans to sell information-streaming glasses. But Larry Dignan declares the ""composite sketch"" of a buyer to be that of a ""total dork."" MediaPost, meanwhile, thinks Google could collect a lot of valuable data from the glasses. Microvision (MVIS -6.3%), which has long sought to commercialize such glasses, could be selling off on the news."|2012-02-22|0.002600395957486956|15.141744613647461
NFLX|"Netflix (NFLX -5.5%) shares continue to slide, apparently from yesterday’s news that Comcast (NASDAQ:CMCSA) will offer its own streaming video service, but the company receives favorable comments today following Credit Suisse's endorsement. Piper Jaffray reiterates its Overweight rating and $130 price target, believing NFLX's ""content lead is growing"" even as Amazon (NASDAQ:AMZN) and Hulu are “gaining traction."""|2012-02-22|-0.07386054251913177|16.05714225769043
NFLX|A leveling out in subscriber additions and competition driving up content costs are the reasons behind Aaron Kessler's downgrade earlier of|2012-02-27|0.003816434110519129|15.630000114440918
NFLX|"Netflix (NFLX -2.8%) falls premarket as Raymond James downgrades the stock to ""underperform"" from ""market perform."" Details to follow."|2012-02-27|0.003816434110519129|15.630000114440918
