ticker|headline|date|eventRet|Close|sentiment_textblob|sentiment_LSTM|sentiment_lex
AAPL|"Mentioned during Apple's (NASDAQ:AAPL) FQ4 call: China sales +270% Y/Y, now 12% of revenue; Brazil +118%. $1.5B in iTunes sales. Gross margin expected to be ""relatively flat"" Q/Q. Retail sales up only 1% Y/Y due to soft iPhone sales. Tim Cook says Apple wants to ""maintain flexibility"" with its cash, but is ""not religious"" about holding it. AAPL -6.7% AH. (more)"|2011-10-18|-0.055345569770981|12.799853324890137|0.061111111111111116|0|0.8714
AAPL|More on Apple's (NASDAQ:AAPL) FQ4: $5.4B in cash generated during quarter, bringing total cash/investments balance to $81.6B. Sales to Americas fell 5% Q/Q (though up 34% Y/Y); Europe +4% Q/Q and +36% Y/Y; Asia-Pac +139% Y/Y. Notebook sales rose 44% Y/Y, compared with just 14% growth in FQ3. However, desktop sales rose only 1%. AAPL -6.3% AH. (PR)|2011-10-18|-0.055345569770981|12.799853324890137|0.34|0|0.8641
AAPL|More on Apple's (NASDAQ:AAPL) FQ4 results: 17.1M iPhones shipped vs. 22M consensus (main reason for shortfall). 11.1M iPads vs. 10M. 4.89M Macs vs. 4.5M. 6.62M iPods vs. 6.9M. Apple forecasts FQ1 revenue of $37B vs. $36.63B consensus; EPS of $9.30 vs. $8.96. AAPL -5.4% AH. (PR)|2011-10-18|-0.055345569770981|12.799853324890137|0.3333333333333333|1|0.2822
AAPL|Apple (NASDAQ:AAPL): FQ4 EPS of $7.05 misses by $0.23. Revenue of $28.3B (+39% Y/Y) misses by $1.15B. AAPL -5.6% AH. (PR)|2011-10-18|-0.055345569770981|12.799853324890137|0.0|0|0.0803
AAPL|Not all the pros who follow Apple (AAPL -5%) are so sanguine about its earnings miss. Doug Kass, for one, wonders why analysts failed to properly gauge the big impact the iPhone 4S would have on last quarter's sales. Blaming results on “product transitions” often means growth is maturing, so has it peaked at Apple? Plus, Kass thinks too many people are long Apple for the shares to work.|2011-10-19|-0.0588860650907459|12.083832740783691|-0.008333333333333333|0|0.8213
AMZN|Whole Foods Market (WFM) jumps 5% higher after catching an upgrade to Buy from Jefferies analyst Scott Mushkin on higher earnings expectations. He also raises his price target on shares to $90 from $68 - repping 24% upside potential.|2011-10-19|-0.0352596929682225|11.576499938964844|0.26|1|0.8543
AAPL|Though analysts are defending Apple (NASDAQ:AAPL), shares remain down 5% premarket. One point of concern may be Apple's 9% Y/Y decline in revenue per retail store, in spite of strong Mac and iPad sales. This is likely raising questions about whether North American iPhone demand was affected by Android's (NASDAQ:GOOG) boom, in addition to iPhone 5 anticipation. (more) (transcript)|2011-10-19|-0.0588860650907459|12.083832740783691|0.15555555555555553|0|0.9321
MSFT|Microsoft (NASDAQ:MSFT): FQ1 EPS of $0.68 in-line. Revenue of $17.37B (+7% Y/Y) beats by $120M. MSFT -1.3% AH. (PR)|2011-10-20|-0.0054699918266928|21.42055892944336|0.0|1|0.3691
AAPL|Perhaps still hungover from its rare earnings miss, Apple (AAPL -0.3%) gives up a nice early gain and turns red in an otherwise powerful tape. The gorilla of the Nasdaq, it's dragged that index nearly 1% off of its highs, now +1% for the day.|2011-10-21|0.0183592020734454|11.909523963928224|0.2333333333333333|0|0.9114
NFLX|"Netflix (NASDAQ:NFLX): ""We used $39.6M in Q3 to repurchase 182K shares at an average cost basis of $218."" The stock closed at $118.84 today ($93.86 in AH trade)."|2011-10-24|-0.2837027541950003|16.977142333984375|-0.125|1|0.8182
NFLX|"Also in Netflix's (NASDAQ:NFLX) Q3 report: Only 7% of new subscribers opt for both streaming and DVD plans. Nonetheless, CEO Reed Hastings says ""if we were going to lower prices, we would do it on streaming."" Netflix expects a Q4 ""contributing margin"" of just 8% for its domestic streaming business, due to higher content spending. NFLX -20.9% AH. (.pdf)"|2011-10-24|-0.2837027541950003|16.977142333984375|0.05227272727272727|1|0.6944
NFLX|More on Netflix's (NASDAQ:NFLX) Q3: Total U.S. subscribers declined by 810K, international subs grew by 510K. 20M-21.5M U.S. streaming subs expected in Q4, compared with 21.45M in Q3. U.S. DVD subs expected to fall to 10.3M-11.3M from Q3's 13.9M. International subs expected to grow to 1.6M-2M from Q3's 1.48M. NFLX -18.5% AH. (.pdf)|2011-10-24|-0.2837027541950003|16.977142333984375|0.028571428571428577|0|0.1992
NFLX|Netflix (NASDAQ:NFLX): Q3 EPS of  $1.16 beats by $0.21. Revenue of $822M (+ 49% Y/Y) beats by $10.2M. Company forecasts Q4 EPS of $0.36-$0.70, below a $1.09 consensus. NFLX -14.6% AH. (.pdf)|2011-10-24|-0.2837027541950003|16.977142333984375|0.0|0|0.2931
AMZN|"With operating income of $79M on sales of $10.9B, Amazon (NASDAQ:AMZN) has a profit margin of 0.7% vs. 3.5% a year ago. ""At what point do profits matter more than revenue growth,"" asks a trader. Amazon will have 1% operating margins on the Kindle Fire and that will improve their overall number. Shares -14% AH."|2011-10-25|-0.1585362466396579|11.357500076293944|0.25|0|0.9207
AMZN|"More on Amazon's (NASDAQ:AMZN) Q3: Expects Q4 '11 operating income between -$200M and $250M - top of range represents 47% Y/Y decline. North American and International sales both +44% Y/Y. Media sales +24% Y/Y, sales of ""electronics & other general merchandise"" +54%. Free cash flow of $268M, down from $540M in year-ago period. AMZN -14% AH. (PR)"|2011-10-25|-0.1585362466396579|11.357500076293944|0.14618055555555556|0|0.9474
AMZN|Amazon.com (NASDAQ:AMZN): Q3 EPS of $0.14 misses by $0.10. Revenue of $10.88B (+ 44% Y/Y) misses by $50M. Expects Q4 revenue of $16.45B-$18.65B vs. $18.1B consensus. AMZN -15.9% AH. (PR)|2011-10-25|-0.1585362466396579|11.357500076293944|0.0|0|-0.1086
NFLX|The day's biggest loser?|2011-10-25|-0.3073396215145569|11.052857398986816|0.0|1|-0.476
NFLX|"Netflix (NFLX -37%) may be experiencing what Susquehanna calls a ""nuclear winter"" but Barclays and Oppenheimer retain their optimism. Unlike others, both are encouraged by Netflix's international expansion, and Oppenheimer reckons the ""Q4 guidance should mark the end of this ugly episode."""|2011-10-25|-0.3073396215145569|11.052857398986816|-0.35|0|0.9091
NFLX|In spite of less-than-perfect timing, Goldman is giving up on Netflix (NASDAQ:NFLX) following its Q3 disaster, downgrading shares to Neutral on weak EPS visibility, concerns about the U.K. expansion, and management's unwillingness to make amends for its price hike. Jefferies (Hold) and Needham (Underperform) are also downbeat. NFLX -36.6% premarket. (more) (transcript)|2011-10-25|-0.3073396215145569|11.052857398986816|0.041666666666666664|0|-0.4549
AMZN|Amazon's (AMZN -11.8%) soft Q3 report (I, II) is taking a toll on rivals eBay (EBAY -2.2%), Barnes & Noble (BKS -2.2%), and Overstock.com (OSTK -1.7%). In B&N's case, Amazon's remarks about boosting Kindle Fire production could also be a factor. (more) (transcript)|2011-10-26|-0.128352173170997|9.920000076293944|0.39999999999999997|0|0.7373
AMZN|"Amazon (AMZN -11.5%) would seem to be the latest victim of the Apple (NASDAQ:AAPL) machine, with Q3’s 42% EPS miss expected to be followed by Q4 losses on the Kindle Fire alone of as much as $200M, as it subsidizes the Fire anywhere from $10 to $100. But AMZN has no choice: ""The traditional media business they have would wilt on the vine without [the] transition to digital."""|2011-10-26|-0.128352173170997|9.920000076293944|0.08749999999999998|0|-0.5735
TSLA|Tesla Motors (TSLA +3.9%) rose today after CEO Elon Musk told Bloomberg TV his company has sold out next year's 6,500-unit production run for its Model S sedan, and that Tesla, which has posted losses ever since it went public, should turn a profit in 2013.|2011-10-28|0.0497332931639716|1.9913330078125|0.19999999999999998|0|0.8163
AAPL|"Apple (AAPL +0.8%) is outperforming after R.W. Baird says its checks show Best Buy (NYSE:BBY) is sold out of the iPhone 4S at ""the vast majority"" of locations. In addition, UBS is joining in on speculation that China Telecom (NYSE:CHA), which added 9M subscribers in Q3, will soon offer the iPhone for its EV-DO 3G network."|2011-10-31|-0.0202082480708789|12.270566940307615|0.5|0|0.9383
MSFT|"LinkedIn (LNKD) is now down 12.2% AH following its Q3 report (I, II), after the company announces it's filing for a $100M stock offering, in part to ""facilitate an orderly distribution of shares and increase the company's float."" LinkedIn's IPO lockup period ends on Nov. 15."|2011-11-03|0.0102075725308532|21.01654624938965|-0.07777777777777779|0|0.8069
MSFT|More on LinkedIn's Q3: Revenue growth a slight acceleration from Q2's 120%. Members up 13% Q/Q to 131.2M, unique visitors/month up 7% Q/Q to 87.6M. Hiring Solutions revenue +160% Y/Y ( 51% of total), Marketing Solutions +113% (29% of total), Premium Subscriptions +81% (20% of total). U.S. 67% of revenue, international 33%. LNKD now -9.1% AH. (PR)|2011-11-03|0.0102075725308532|21.01654624938965|0.10119047619047619|1|0.918
MSFT|LinkedIn (LNKD): Q3 EPS of $0.06 beats by $0.10. Revenue of $139.5M (+126% Y/Y) beats by $12.1M. Company expects Q4 revenue of $154M-$158M vs. $147.8M consensus. Shares -2.9% AH. (PR)|2011-11-03|0.0102075725308532|21.01654624938965|0.0|1|0.5783
TSLA|Tesla Motors (TSLA +7.3%) gains after reporting a less-than-expected loss for Q3. Revenue jumped 85% Y/Y on a 22% increase in sales of its Tesla Roadster, pushing total sales for the car above 2K for the year. Separately, BofA Merrill Lynch ups its price target on the stock to $36.|2011-11-03|0.120109191413209|2.1640000343322754|0.0|0|0.8452
AMZN|Piper Jaffray weighs in on Whole Foods Market (WFM) after the company's slight Q3 revenue miss, reiterating an Overweight rating and slotting in a $82 price target on shares. Analysts with the firm point to the 8.2% same-store sales mark for October as being in-line with the two-year trend out of Q3. Shares -4.6% premarket.|2011-11-03|0.0206871963595319|10.91450023651123|-0.05555555555555555|0|0.7997
ADBE|"More from Adobe (NASDAQ:ADBE): The company says it plans to ""reduce its investment, and expected license revenue,"" in certain enterprise products. As a result, Adobe expects FY12 revenue growth of 4%-6%, below a 9% consensus. Adobe says it anticipates double-digit revenue growth down the line, but considering that's not happening this year or next, investors are likely skeptical. ADBE -7.3% AH. (previously)"|2011-11-08|-0.0558479996512294|30.420000076293945|-0.025992063492063486|0|0.6133
ADBE|"Adobe (NASDAQ:ADBE) drops 7.6% AH after reaffirming its FQ4 guidance, and announcing it will cut 750 jobs (roughly 8% of its workforce). The company also says it plans to ""align its business"" around its faster-growing Digital Media and Digital Marketing (Omniture) solutions."|2011-11-08|-0.0558479996512294|30.420000076293945|-0.03333333333333333|0|0.5534
ADBE|Adobe (ADBE -7.9%) says it will stop developing Flash for mobile browsers, caving into criticism that Flash is too unstable for smartphones and tablets. It's a defeat for Adobe vs. Apple (AAPL -1.9%) in their long-running battle since Steve Jobs refused to allow Flash on iPhones and iPads, and means that developers may stop using Flash tools to  produce video, websites and applications for delivery over mobile  browsers.|2011-11-09|-0.0619924514575355|28.07999992370605|0.0|0|-0.8464
ADBE|Adobe (ADBE -10.4%) is getting clocked after issuing a 2012 guidance cut to go with its restructuring plan. JMP and RBC are downgrading shares in response, though others remain bullish: Bernstein is encouraged by Adobe's ongoing transition to a subscription-based revenue model, and Morgan Stanley thinks the company has pricing power for its Creative Suite line that isn't reflected in guidance.|2011-11-09|-0.0619924514575355|28.07999992370605|0.5|0|0.9247
AAPL|"Rumors of cuts in iPhone and iPad (AAPL -2.7%) production are not as ominous as they sound, Citi's Richard Gardner writes, seeing stock weakness as a ""buying opportunity."" The impact of Thailand's flooding is negligible, he says, and his checks indicate Thai partner Hon Hai should still deliver 32-33M iPhones this quarter, exceeding his estimate of 28M units. (also: I, II)"|2011-11-10|-0.0539628431202071|11.677624702453612|0.4|0|0.2912
AAPL|Apple (AAPL -2.3%) continues moving lower (previously) on account of a downbeat note from Cleveland Research. The firm is cutting its iPad shipment estimates, citing competition from Amazon's (NASDAQ:AMZN) Kindle Fire. Amazon just lifted its 2011 orders for the Fire, which doesn't get put to the test by customers until next week.|2011-11-10|-0.0539628431202071|11.677624702453612|-0.24166666666666667|0|0.3949
AAPL|"The technicians are keeping a close eye on Apple (AAPL -1.8%), with $390 apparently a key line in the sand as a close below brings the shares under their 50 day moving average and confirms a setup known as an ""island top,"" with $355 the next target. Current price: $388."|2011-11-10|-0.0539628431202071|11.677624702453612|0.06999999999999999|0|0.8111
AAPL|Apple (AAPL -1.4%) has sold off to a 5-week low, and a bearish note from Goldman's Bill Shope could be playing a role. Shope is worried about a weak forecast from contract manufacturer Hon Hai Precision, and thinks it could be due to soft iPad demand. He adds that the release of a cheaper iPad could be needed to stoke demand, given the price-sensitivity of tablet buyers. (earlier)|2011-11-14|0.0097397275254368|11.496947288513184|-0.08|1|-0.5542
AMZN|Though the Kindle Fire is receiving less-than-glowing reviews, Amazon (AMZN +1.7%) is outperforming today, while Barnes & Noble (BKS -2.7%) is selling off after rallying strongly last week (I, II). An in-depth Wired interview with Jeff Bezos, in which he goes over Amazon's hardware, content, and web services strategies, could be giving bulls some encouragement.|2011-11-14|0.0333704089456976|10.946499824523926|0.3|0|0.8946
WMT|Having closed on Monday near its 52-week high, Wal-Mart (WMT -2.7%) is selling off today after delivering a mixed FQ3 report. However, BofA (Buy) likes what it sees, noting U.S. same-store sales growth was positive for the first time in roughly 10 quarters, and customer traffic trends are improving.|2011-11-15|-0.0430938513768023|44.12592315673828|0.07675324675324675|0|0.9247
MSFT|LinkedIn (LNKD +5.4%) shares are up sharply today after its offer of 8.75M shares priced at just a fractional discount yesterday. Combined with Angie’s List (ANGI +21.8%) shares jumping post-IPO, it seems that investors still can’t get enough of Internet and social media companies.|2011-11-17|-0.0547831183524593|20.3846378326416|-0.030555555555555558|1|0.8918
AMZN|As Amazon (AMZN -2.9%) shares near three-month lows, one factor could involve some negative initial feedback from this week's Kindle Fire launch. Tech Crunch reports some users are suffering WiFi reception problems, with others saying the device shuts off its wireless when the display is turned off. No official word yet from Amazon, and it’s not clear how many devices are actually affected.|2011-11-18|-0.1113443323733024|9.857000350952148|0.041666666666666664|1|-0.2472
NFLX|Netflix (NASDAQ:NFLX) is down 6% AH after declaring in an 8-K it's selling $200M of zero coupon convertible notes to VC firm TCV, at a conversion price of $85.80/share (60% less than what Netflix traded at 3 months ago). As part of the deal, TCV gains the right to nominate a candidate to Netflix's board. The deal is likely raising fears about Netflix's cash burn, given shrinking margins and rising content costs. (earlier) Update:|2011-11-21|-0.079045720014838|10.63857078552246|-0.03941798941798943|1|0.8663
MSFT|LinkedIn (LNKD -6.3%) drops as the company's 180 day post-IPO lockup period comes to an end, making about 24M shares of stock eligible to be sold. The biggest seller is Bain Capital, an early investor who plans to sell its entire stake of 3.7M shares at whatever the market will bear.|2011-11-21|-0.0296546737050563|19.953638076782227|0.05|0|0.6344
TSLA|Tesla Motors (TSLA -2.7%) gets a boost after Wunderlich initiates the shares with a Hold and a price target of $30. Wunderlich says the company is targeting to sell 20,000 cars per year at an average sales price north of $50,000 as it attempts to leverage itself into a crowded market.|2011-11-22|-0.0353385078538298|2.138000011444092|-0.15|0|0.8176
NFLX|"Netflix (NFLX -2.9%) continues trading lower after proposing $400M in bond/stock sales, and warning of a 2012 loss. Morgan Stanley expects shares to remain ""volatile and range-bound"" until more clarity is provided on the ROI Netflix will achieve from its investments, while Morgan Keegan is worried about the potential for additional downside risk to Q4 subscriber estimates."|2011-11-22|-0.1276510051800513|10.064286231994627|0.25|0|-0.403
NFLX|Internet stocks are selling off, with Netflix (NFLX -6.6%), LinkedIn (LNKD -3.8%), and Groupon (GRPN -4.3%) all adding to their recent bloodletting. Amazon (AMZN -3.8%) and eBay (EBAY -1.3%) are also moving lower, in spite of positive Thanksgiving e-commerce data.|2011-11-25|-5.1638372549400735e-05|9.122857093811035|0.11363636363636363|0|0.5115
MSFT|Shares of LinkedIn (LNKD -2.6%) drift lower after a Forbes article suggests their fair value should be $43 vs. the current $61 and change, even as a weaker economy and continued high unemployment should continue to add users.|2011-11-28|0.015303570453569|19.84988021850586|0.2866666666666667|1|0.3861
NFLX|"Netflix (NASDAQ:NFLX) +5.3% premarket after a Barron's weekend article highlights Whitney Tilson's change of heart: The stock could become ""the BP of 2011,"" he says, with a price that could double in a few months and whose downside is low. Shares are upgraded to Neutral from Negative at Susquehanna."|2011-11-28|-0.0063966886092402|9.992856979370115|-0.125|0|0.1488
GOOG|Citigroup upgrades Google (GOOG +2.8%) to Buy, noting the company is trading below market multiples and is a compelling risk-reward opportunity in the large-cap Internet sector. Other reasons for the upgrade: Google has shown revenue growth and margin stabilization, its Q1 spending surge is paying off, and Facebook is less of a threat.|2011-11-28|0.0233285123163271|14.649839401245115|0.002777777777777777|1|0.7203
AMZN|Amazon (NASDAQ:AMZN) reports Kindle sales increased 4X over last year's Black Friday haul as consumers loaded up on its line of e-readers that it's selling at a loss in order to gain content customers. ComScore confirms Amazon's big day, saying Amazon.com tallied 50% more visitors than any other retailer's website. Shares +3.9% premarket.|2011-11-28|-0.0001184595479277|9.707500457763672|0.04166666666666667|0|0.924
NFLX|Canaccord's Jeff Rath follows up on S&P's downgrade of Netflix (NFLX -3.3%) by reiterating a Sell on the company, arguing the company's massive capital needs will continue weighing on shares. Rath thinks losses for Netflix's international operations could exceed $100M in Q1 alone, and content purchase costs will exceed the amortization expenses reported on Netflix's income statement.|2011-11-29|0.0163501061044022|9.652856826782228|0.0|0|-0.0924
NFLX|Following a short-lived runup yesterday, Netflix (NFLX -5.1%) does an about-face and continues its descent after S&P cuts its already junk-grade credit rating by another notch to BB- late Monday. The ratings agency says the company's aggressive expansion plans are likely to hurt its profitability as its subscriber growth decelerates.|2011-11-29|0.0163501061044022|9.652856826782228|-0.09999999999999999|1|0.762
MSFT|"Even LinkedIn (LNKD +9.3%) and other social media stocks are benefiting from today's market meltup, but Paul Kedrosky thinks it's only a temporary reprieve, as retail investors sell in droves and institutions aren't adding to their puny 12% post-IPO ownership level; ""the stock was broken from the get-go."" How many more failed social media IPOs before we learn to avoid the snake oil?"|2011-11-30|0.0168564732459612|20.41655921936035|0.00520833333333333|1|-0.5104
NFLX|Adding to Netflix's (NFLX -5.6%) woes today could be a Bernstein note suggesting cable operators such as CHTR and TWC might respond to the heavy bandwidth usage of Netflix customers by implementing usage-based Internet access billing. Bandwidth expenses only represent a small portion of broadband ISPs' operating costs, but they could prove a good excuse to make life more difficult for a competitor. (earlier)|2011-11-30|-0.0381035298926537|9.218570709228516|0.022222222222222216|1|0.4185
NFLX|"Netflix (NFLX -3.1%) sees more selling pressure following a downgrade to Underperform from Wedbush. ""The company's business model was broken when it raised prices,"" Wedbush claims, ""and continued customer defections will require it to invest ever increasing amounts on marketing."" It also forecasts Netflix's streaming content costs will rise to $1.7B in 2012, from $800M in 2011. (previously)"|2011-11-30|-0.0381035298926537|9.218570709228516|-0.01666666666666667|0|-0.8438
JPM|Bank stocks (XLF +3.7%) jump out of the starting gate after the central bank liquidity push, shrugging off the S&P downgrades: JPM +5.4%, MS +5.9%, C +5.3%.|2011-11-30|0.0473400977482857|22.290563583374023|0.0|0|0.1512
AMZN|That little spike down from $198 to $195 in Amazon (NASDAQ:AMZN) a few minutes ago? Benzinga - citing the WSJ - says Google (NASDAQ:GOOG) is working on a same-day delivery system for online purchases, and is speaking to retailers about the design. AMZN shares are now at $196.15, +2%.|2011-12-01|0.0402919708030178|9.856499671936035|-0.18101851851851855|0|0.8461
JPM|"Bank stocks (XLF -0.2%), so resilient yesterday despite the S&P mass downgrade threat, are struggling today. Oddly, JPMorgan Chase (JPM -1.2%), widely considered the strongest U.S. bank, is down while Bank of America (BAC +1.2%) is up. Regional banks are especially shaky: STI -4.3%, RF -2.9%. Mark Gongloff suspects today's moves are a ""natural cool-down"" after yesterday."|2011-12-06|0.0513148521674567|23.91719627380371|-0.1977777777777778|0|-0.524
MSFT|"More love for LinkedIn (LNKD +4.5%) this morning (earlier), as J.P. Morgan hikes its rating to Overweight and BofA repeats its Buy rating while raising estimates. Although shares have slipped 20% since Nov. 3, JPM says ""the company has shown strong operational performance... deeper corporate penetration and increasing member engagement will drive  strong results going forward."""|2011-12-06|0.0151376266231553|20.48041534423828|0.3111111111111111|1|0.947
WMT|Surprisingly up in a down tape (and nearing a 52-week high) this morning is Wal-Mart (WMT +1.2%). Overnight, India reversed a decision which would have allowed the company greater access into the country, seemingly one of the last great growth opportunities left.|2011-12-07|0.0001102352009348|45.2130241394043|0.2174074074074074|0|0.9449
AMZN|Consumers critical of Amazon's (AMZN -2.1%) Kindle Fire - complaining, for  example, that there is no external volume control and the off switch is  easy to hit by accident - compel NYT's David Streitfeld to compare the tablet to the Edsel. Hyperbole, perhaps - was the Edsel no. 2 in sales of U.S. autos at its launch? - but Amazon says it will release a software update within two weeks.|2011-12-12|-0.0523376141690836|9.47599983215332|0.14444444444444446|0|-0.3158
NFLX|"Netflix (NFLX +7.3%) is soaring on market chatter of Amazon (NASDAQ:AMZN) and/or Verizon (NYSE:VZ) making a play for the company. ""I doubt it,"" tweets one of Seeking Alpha's Netflix watchers, Rocco Pendola."|2011-12-12|0.0409653723405284|10.751428604125977|0.0|0|0.4442
AAPL|Apple's (NASDAQ:AAPL) reported interest in acquiring flash memory controller vendor Anobit is giving a lift to solid-state drive makers OCZ (OCZ +2.7%) and STEC (STEC +6.6%). Sandisk (SNDK +1.1%) is also up, though Anobit's chips indirectly compete with Sandisk's controllers, which tend to be bundled with its flash memory. Bernstein sees Apple's rumored move as an attempt to turn flash vendors into mere suppliers of commodity chips.|2011-12-13|-0.0344248165436967|11.78644847869873|-0.5|1|0.8537
JPM|JPMorgan (JPM -1.8%) is selling off after Bloomberg reports the firm's lending to MF Global will be probed by regulators.|2011-12-13|-0.0507352489861879|22.5208740234375|-0.1|0|-0.0452
NFLX|Netflix (NASDAQ:NFLX) gives up sharp premarket gains after CNBC's David Faber takes to twitter saying his sources claim no one at Verizon (NYSE:VZ) has ever discussed buying Netflix with anyone. Shares are -1.1% after being up 5%.|2011-12-13|0.0049514119147958|10.30142879486084|-0.125|0|0.7489
NFLX|Netflix (NASDAQ:NFLX) sees continued strength, +4.1% premarket, following continued reports discussing M&A speculation and potential partnerships. “With Verizon, [Reed] Hastings would get a lot broader  distribution and global reach,” one source says. Any of the major content companies - perhaps except Time  Warner, which has its own HBO Go streaming service - also could want to hook up with NFLX.|2011-12-13|0.0049514119147958|10.30142879486084|0.1325|0|0.6051
NFLX|Netflix (NFLX -2.8%) shares slide after a report by Disclosure Insight, which includes a brief item that is apparently a reprint from Dec. 5, discussing whether Netflix is the subject of an undisclosed SEC investigation.|2011-12-14|-0.075274425248067|10.148571014404297|-0.05416666666666667|0|0.657
ADBE|More on Adobe's (NASDAQ:ADBE) FQ4 report: Deferred revenue rose 10% Q/Q to $531.7M. The company expects FQ1 revenue of $1.025B-$1.075B and EPS of $0.54-$0.59. While the figures are in-line with a consensus of $1.05B and $0.58, they're going over well with investors rattled by recent weakness. Guidance for FY12 (ends Nov. '12) is being reaffirmed. ADBE +3% AH. (PR)|2011-12-15|0.0460833760235558|26.459999084472656|0.3666666666666667|0|0.53
ADBE|Investors heartened by Adobe's (ADBE +6.5%) FQ4 beat and better-than-feared FQ1 guidance are bidding shares higher. The graphics/publishing software giant used its earnings call to trumpet its embrace of subscription-based software, and note a cloud version of its flagship Creative Suite will arrive in FQ2. Adobe also disclosed it paid $400M to acquire online advertising startup Efficient Frontier.|2011-12-16|0.0390291043319381|28.200000762939453|0.25|1|0.9601
AAPL|"Apple (AAPL +2.9%) rises on its patent victory, but would-be loser Google (GOOG +1.3%) also moves up, and analysts are mindful that AAPL didn’t get all it wanted as far as specific claims. The ruling is a “small dent against Android in the grand scheme of the smartphone patent wars,"" RBC writes; it ""won’t disrupt at all... HTC’s and Android’s business,"" Sanford Bernstein says."|2011-12-20|0.0403350563060154|12.002889633178713|0.0875|0|0.9584
NFLX|Netflix (NASDAQ:NFLX) gains 1.9% after striking a deal with the BBC to include its shows in Netflix's streaming service for the U.K. and Ireland. The service, which will also feature content from Lionsgate and MGM, is set to launch early next year.|2011-12-20|0.0190274367876118|10.199999809265137|0.19999999999999998|1|0.8153
AMZN|Whole Foods Market (WFM) -1.2% premarket after filing a registration statement announcing affiliates of PE|2011-12-21|-0.0001312591161076|8.717499732971191|0.2|0|0.4518
MSFT|"Sohu.com (SOHU +4.4%) trades higher after forming a ""strategic partnership"" with Taiwan's Asus, in which Sohu's online video content will be integrated with Asus' PCs and tablets. In November, Sohu struck a deal to have its video content used by MSN China (NASDAQ:MSFT) on its site."|2011-12-22|9.217005749173612e-05|20.60013961791992|0.25|0|0.707
AAPL|The week was good to Apple (AAPL +1.2%), which closed back above $400 today for the first time since Nov. 8. But the stock has gained little ground in its running battle with Exxon Mobil (XOM +1.1%) for the market cap championship, as the rise in crude prices has pushed the oil giant a similar ~6% this week. The latest market cap score:|2011-12-23|0.0252244374852657|12.22661018371582|0.04625|0|-0.3042
AMZN|"Amazon (NASDAQ:AMZN) proclaims 2011 ""the best holiday ever for the Kindle family,"" with sales of more than 1M of the devices/week throughout December, led by the new ""Fire."" The company also notes the success of its Direct Publishing program, with the #1 and #4 best-sellers on Kindle both published independently by their authors. Shares -2.7% premarket as Heather Bellini warns on the company's Q4 revenue."|2011-12-29|-0.0180459460799807|8.692999839782715|0.33939393939393936|0|0.9503
WMT|Netherland's largest pension fund, Algemeen Burgerlijk, or ABP, says it has divested of its stakes in Wal-Mart (WMT +1.2%) and PetroChina (PTR +5.4%) and blacklisted both companies because of their non-compliance with UN|2012-01-03|-0.0045726831169976|46.61940383911133|0.0|1|-0.0639
NFLX|Netflix (NFLX +11.4%), which soared today after releasing encouraging streaming data, drops 1.5% AH after Verizon (NYSE:VZ) states at a Citi conference it has no interest in acquiring a streaming services provider. A rumor had previously surfaced that Verizon was eying Netflix. (also)|2012-01-04|0.1419290755591341|11.492856979370115|-0.16666666666666666|1|0.8888
MSFT|"Nomura's Stuart Jeffrey doesn't place much credence in a rumor that Microsoft (MSFT +0.8%) might buy Nokia's (NOK +7%) smartphone operations. He thinks a deal only would fetch $6B-$7B, less than rival Samsung's total value. Such a move also would raise ""significant"" credibility issues if NOK were to go back to its Symbian software after selling the smartphone business."|2012-01-05|0.0492877433924188|22.092662811279297|0.058333333333333334|0|0.8885
NFLX|"Netflix (NFLX +6.9%) shares are soaring, making it not only the best performing stock in the S&P 500 today but for the year so far, up 22%-plus on no news. The stock that had been ""the plaything of momentum traders"" last  year apparently has resumed its old role, Mark Gongloff cracks."|2012-01-06|0.2116428423061661|12.327142715454102|0.20833333333333337|0|0.7125
GOOG|"Wall Street is starting to worry about Google (GOOG -4.1%) becoming hitched to a lemon after Motorola Mobility's (MMI -0.7%) Q4 warning reflects difficult competition among mobile device makers. Yes, acquiring MMI's patents is the ""least bad"" way  to counter Apple and Microsoft, Cowen's Jim Friedland says, but ""unfortunately, the patents are saddled with MMI's poorly  performing handset business."""|2012-01-09|-0.0549479200474188|15.503389358520508|-0.2785714285714285|0|-0.5726
NFLX|"Despite Netflix (NFLX +8.2%) rising over 30% already this year, Whitney Tilson reckons the stock ""should go crazy to the upside."" Tilson gives four reasons: the Street overreacted to the downside; Netflix is an easy acquisition for large players; its new services in the U.K. and Ireland; and U.S. subscriber growth is growing again."|2012-01-09|0.2020017977365884|14.025713920593262|0.045995670995671|0|0.5847
NFLX|Netflix (NFLX +2.9%) continues its recent rally after announcing the launch of its streaming service for the U.K. and Ireland. The company is offering the service for £5.99/month in the U.K and €6.99/month in Ireland, and has established a long list of content partners. However, concerns exist about Netflix's licensing costs, as well as competition from Amazon's (NASDAQ:AMZN) Lovefilm subsidiary.|2012-01-09|0.2020017977365884|14.025713920593262|-0.025|0|0.8625
